time,sip,dip,reqmethod,respcode,host,url,uri,action,,bytes_in
2025-09-11 23:09:35+00:00,155.135.4.43,178.14.170.110,CONNECT,502,video.example.tv,https://video.example.tv/login,/login,allowed,,35967
2025-09-11 18:33:35+00:00,200.109.161.241,245.140.156.91,POST,301,example.com,https://example.com/login,/login,allowed,,52059
2025-09-11 22:30:35+00:00,115.60.83.10,101.164.3.173,GET,502,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,38459
2025-09-11 21:33:35+00:00,178.103.148.198,194.179.147.107,POST,302,example.com,https://example.com/login,/login,allowed,,76929
2025-09-11 22:05:35+00:00,222.178.139.254,118.192.191.108,POST,301,example.com,https://example.com/index.html,/index.html,allowed,,55277
2025-09-11 17:59:35+00:00,28.168.178.248,177.19.210.123,POST,200,news.example.net,https://news.example.net/login,/login,allowed,,32853
2025-09-11 23:25:35+00:00,32.235.97.4,21.148.54.102,POST,301,example.com,https://example.com/login,/login,allowed,,9328
2025-09-11 10:09:35+00:00,87.82.126.80,101.5.120.212,POST,500,news.example.net,https://news.example.net/login,/login,allowed,,64126
2025-09-11 20:18:35+00:00,57.183.34.62,21.210.246.94,GET,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,98074
2025-09-11 22:23:35+00:00,115.43.112.251,204.219.190.85,POST,502,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,22083
2025-09-11 13:36:35+00:00,22.216.103.32,166.120.144.164,CONNECT,302,example.com,https://example.com/index.html,/index.html,blocked,,1045
2025-09-11 12:03:35+00:00,44.65.135.110,29.67.96.2,GET,301,video.example.tv,https://video.example.tv/login,/login,blocked,,48111
2025-09-11 23:25:35+00:00,207.132.245.27,208.247.107.254,CONNECT,301,example.com,https://example.com/,/,blocked,,7532
2025-09-11 15:40:35+00:00,239.194.221.18,122.12.17.252,GET,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,62588
2025-09-11 08:24:35+00:00,72.102.57.91,3.106.19.159,POST,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,,57188
2025-09-11 10:23:35+00:00,75.162.120.7,115.4.118.58,GET,400,video.example.tv,https://video.example.tv/,/,blocked,,36298
2025-09-11 20:46:35+00:00,122.63.199.217,54.201.8.219,GET,401,video.example.tv,https://video.example.tv/login,/login,blocked,,44504
2025-09-11 15:40:35+00:00,140.213.106.238,58.103.77.189,GET,403,example.com,https://example.com/login,/login,blocked,,85445
2025-09-11 20:04:35+00:00,15.117.192.248,68.200.198.91,CONNECT,400,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,39396
2025-09-11 19:33:35+00:00,44.213.178.35,50.209.73.198,CONNECT,403,example.com,https://example.com/login,/login,blocked,,34999
2025-09-11 13:38:35+00:00,97.34.64.192,218.87.155.2,GET,302,news.example.net,https://news.example.net/index.html,/index.html,allowed,,4221
2025-09-11 11:42:35+00:00,207.188.126.245,160.19.228.97,GET,302,video.example.tv,https://video.example.tv/,/,blocked,,58972
2025-09-11 19:20:35+00:00,204.193.224.115,236.191.36.80,POST,400,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,55963
2025-09-11 15:10:35+00:00,133.150.186.39,209.194.207.54,CONNECT,500,example.com,https://example.com/,/,allowed,,83971
2025-09-11 10:50:35+00:00,170.15.216.66,15.191.122.238,POST,400,example.com,https://example.com/index.html,/index.html,allowed,,44310
2025-09-11 18:43:35+00:00,189.84.38.151,197.214.41.175,CONNECT,401,news.example.net,https://news.example.net/,/,allowed,,50134
2025-09-11 13:42:35+00:00,233.195.227.116,10.181.145.106,GET,500,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,10966
2025-09-11 16:58:35+00:00,24.228.9.229,96.150.158.226,POST,404,example.com,https://example.com/search?q=test,/search?q=test,allowed,,92747
2025-09-11 21:40:35+00:00,158.127.1.102,98.68.34.252,CONNECT,502,example.com,https://example.com/login,/login,allowed,,85190
2025-09-11 13:38:35+00:00,8.193.237.46,89.206.123.148,CONNECT,200,video.example.tv,https://video.example.tv/,/,blocked,,96827
2025-09-11 09:50:35+00:00,103.145.211.68,123.147.226.142,GET,502,news.example.net,https://news.example.net/,/,allowed,,860
2025-09-11 11:33:35+00:00,37.248.209.173,107.15.166.77,POST,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,1654
2025-09-11 11:54:35+00:00,24.101.107.60,183.222.209.133,GET,401,search.example.org,https://search.example.org/login,/login,allowed,,3949
2025-09-11 20:23:35+00:00,30.73.238.236,104.89.162.6,CONNECT,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,33564
2025-09-11 22:43:35+00:00,126.60.78.181,148.175.66.101,GET,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,65474
2025-09-11 09:29:35+00:00,190.147.19.149,11.60.104.191,CONNECT,301,news.example.net,https://news.example.net/login,/login,allowed,,828
2025-09-11 07:47:35+00:00,49.12.132.8,214.234.51.20,GET,302,news.example.net,https://news.example.net/login,/login,allowed,,32936
2025-09-11 18:44:35+00:00,36.102.107.37,23.41.47.9,GET,200,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,36509
2025-09-11 12:23:35+00:00,77.254.220.32,167.156.55.171,CONNECT,200,example.com,https://example.com/,/,blocked,,65189
2025-09-11 09:31:35+00:00,156.175.170.218,59.93.144.220,GET,302,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,13590
2025-09-11 20:57:35+00:00,136.52.119.99,114.45.54.97,CONNECT,502,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,5215
2025-09-11 17:37:35+00:00,215.149.107.183,44.18.121.69,CONNECT,301,video.example.tv,https://video.example.tv/login,/login,allowed,,80615
2025-09-11 20:40:35+00:00,150.182.171.53,131.146.198.2,POST,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,21993
2025-09-11 20:48:35+00:00,93.117.77.162,107.17.119.95,CONNECT,301,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,34862
2025-09-11 16:31:35+00:00,218.142.61.5,115.126.242.175,POST,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,67455
2025-09-11 09:33:35+00:00,87.95.29.30,170.98.111.129,GET,401,news.example.net,https://news.example.net/index.html,/index.html,blocked,,95923
2025-09-11 08:43:35+00:00,143.15.225.199,191.180.235.161,POST,200,news.example.net,https://news.example.net/,/,allowed,,27308
2025-09-11 11:39:35+00:00,242.74.74.46,18.4.187.94,CONNECT,500,example.com,https://example.com/login,/login,blocked,,98727
2025-09-11 18:31:35+00:00,94.58.23.145,227.43.166.130,CONNECT,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,60750
2025-09-11 20:28:35+00:00,40.58.61.138,188.50.164.86,CONNECT,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,68499
2025-09-11 18:58:35+00:00,58.142.167.7,178.63.121.226,CONNECT,403,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,84098
2025-09-11 12:42:35+00:00,26.122.86.81,171.165.246.133,GET,200,example.com,https://example.com/,/,blocked,,64211
2025-09-11 08:02:35+00:00,88.222.25.1,42.13.87.250,GET,500,search.example.org,https://search.example.org/,/,allowed,,37499
2025-09-11 13:27:35+00:00,233.177.60.25,75.159.179.16,CONNECT,500,video.example.tv,https://video.example.tv/login,/login,allowed,,58281
2025-09-11 17:22:35+00:00,168.27.139.160,62.37.130.63,GET,404,video.example.tv,https://video.example.tv/,/,allowed,,535
2025-09-11 12:28:35+00:00,23.152.71.171,204.72.190.54,GET,401,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,79918
2025-09-11 08:04:35+00:00,25.201.78.161,152.25.225.111,POST,500,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,94135
2025-09-11 22:01:35+00:00,123.41.9.44,193.230.10.185,POST,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,80964
2025-09-11 21:15:35+00:00,110.191.122.250,208.140.235.64,GET,302,example.com,https://example.com/login,/login,allowed,,962
2025-09-11 20:23:35+00:00,46.21.127.145,187.153.80.69,POST,401,example.com,https://example.com/,/,blocked,,89965
2025-09-11 12:10:35+00:00,56.203.88.200,123.21.154.26,POST,502,news.example.net,https://news.example.net/index.html,/index.html,blocked,,2584
2025-09-11 19:26:35+00:00,131.131.167.244,157.245.119.209,GET,301,example.com,https://example.com/search?q=test,/search?q=test,blocked,,60444
2025-09-11 07:51:35+00:00,195.246.240.237,85.80.182.79,GET,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,,59215
2025-09-11 12:19:35+00:00,95.207.205.138,77.246.108.253,CONNECT,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,86181
2025-09-11 18:44:35+00:00,58.128.245.79,211.204.250.186,GET,301,video.example.tv,https://video.example.tv/,/,allowed,,62622
2025-09-11 17:28:35+00:00,192.9.167.127,246.138.105.61,CONNECT,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,12542
2025-09-11 14:17:35+00:00,39.60.231.36,204.247.164.11,POST,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,41970
2025-09-11 12:37:35+00:00,18.18.250.129,186.3.60.218,POST,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,40413
2025-09-11 15:52:35+00:00,222.251.155.164,80.104.9.123,POST,301,search.example.org,https://search.example.org/,/,blocked,,40867
2025-09-11 18:05:35+00:00,140.143.152.248,80.45.236.116,GET,200,video.example.tv,https://video.example.tv/,/,blocked,,53004
2025-09-11 16:58:35+00:00,123.183.97.167,88.143.111.194,POST,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,34222
2025-09-11 16:28:35+00:00,158.15.95.175,216.21.150.114,CONNECT,301,example.com,https://example.com/login,/login,allowed,,34229
2025-09-11 19:46:35+00:00,127.140.118.212,226.92.120.239,GET,500,search.example.org,https://search.example.org/,/,blocked,,68788
2025-09-11 23:07:35+00:00,211.175.192.40,66.51.171.222,CONNECT,401,video.example.tv,https://video.example.tv/login,/login,blocked,,96532
2025-09-11 09:20:35+00:00,212.101.171.198,45.106.110.220,GET,403,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,4726
2025-09-11 20:13:35+00:00,35.195.238.132,21.120.131.154,GET,502,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,31094
2025-09-11 13:27:35+00:00,168.108.79.153,170.235.228.125,POST,401,search.example.org,https://search.example.org/login,/login,blocked,,18008
2025-09-11 10:21:35+00:00,11.75.187.84,159.45.241.196,GET,400,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,52083
2025-09-11 21:25:35+00:00,78.10.90.116,22.249.150.196,CONNECT,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,80478
2025-09-11 14:13:35+00:00,191.163.254.230,239.113.186.111,CONNECT,302,news.example.net,https://news.example.net/login,/login,blocked,,93519
2025-09-11 12:20:35+00:00,15.204.177.154,169.102.109.27,GET,500,video.example.tv,https://video.example.tv/,/,blocked,,49038
2025-09-11 23:10:35+00:00,54.33.186.45,21.105.228.62,CONNECT,200,example.com,https://example.com/index.html,/index.html,allowed,,53822
2025-09-11 14:58:35+00:00,228.137.158.201,223.68.164.118,POST,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,97336
2025-09-11 23:38:35+00:00,92.206.48.103,59.235.214.19,GET,500,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,33536
2025-09-11 10:28:35+00:00,113.165.16.112,252.56.178.83,GET,401,search.example.org,https://search.example.org/index.html,/index.html,allowed,,96004
2025-09-11 07:47:35+00:00,77.87.175.56,220.31.22.106,CONNECT,500,example.com,https://example.com/login,/login,allowed,,41609
2025-09-11 19:58:35+00:00,18.8.51.150,232.201.137.214,POST,200,example.com,https://example.com/login,/login,blocked,,60811
2025-09-11 10:14:35+00:00,94.241.11.147,50.67.114.168,GET,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,,71420
2025-09-11 08:03:35+00:00,69.130.77.104,44.198.32.182,POST,301,news.example.net,https://news.example.net/,/,allowed,,93301
2025-09-11 18:45:35+00:00,234.161.104.226,117.28.227.63,CONNECT,400,search.example.org,https://search.example.org/index.html,/index.html,allowed,,74140
2025-09-11 20:49:35+00:00,97.209.57.77,38.31.141.109,POST,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,96917
2025-09-11 19:33:35+00:00,134.77.98.55,101.154.70.13,GET,400,search.example.org,https://search.example.org/login,/login,allowed,,38710
2025-09-11 17:27:35+00:00,106.43.240.224,118.199.77.228,GET,200,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,92809
2025-09-11 12:55:35+00:00,245.47.227.254,77.26.124.111,POST,400,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,55770
2025-09-11 16:24:35+00:00,226.116.10.194,132.65.127.30,POST,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,62993
2025-09-11 11:34:35+00:00,211.132.197.87,101.213.128.115,GET,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,63245
2025-09-11 21:50:35+00:00,132.69.250.116,196.4.28.38,CONNECT,400,video.example.tv,https://video.example.tv/,/,allowed,,74003
2025-09-11 10:17:35+00:00,230.75.128.102,218.153.74.219,POST,302,video.example.tv,https://video.example.tv/,/,allowed,,8848
2025-09-11 08:17:35+00:00,99.179.121.31,68.108.77.103,GET,500,news.example.net,https://news.example.net/index.html,/index.html,allowed,,43341
2025-09-11 14:11:35+00:00,234.138.253.130,82.190.156.197,POST,404,example.com,https://example.com/index.html,/index.html,allowed,,28930
2025-09-11 10:12:35+00:00,189.109.166.28,199.188.242.76,GET,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,75432
2025-09-11 08:30:35+00:00,59.60.136.43,156.214.180.180,GET,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,4551
2025-09-11 14:26:35+00:00,151.112.101.244,64.1.73.162,POST,400,video.example.tv,https://video.example.tv/login,/login,allowed,,51625
2025-09-11 20:12:35+00:00,39.38.209.238,59.126.15.107,POST,404,example.com,https://example.com/search?q=test,/search?q=test,allowed,,23816
2025-09-11 10:36:35+00:00,6.236.113.185,114.69.195.50,POST,302,search.example.org,https://search.example.org/login,/login,blocked,,82263
2025-09-11 14:40:35+00:00,113.187.18.211,253.49.81.211,POST,403,example.com,https://example.com/index.html,/index.html,allowed,,78105
2025-09-11 16:16:35+00:00,50.161.220.111,140.231.196.188,GET,301,news.example.net,https://news.example.net/login,/login,blocked,,49429
2025-09-11 22:54:35+00:00,193.197.224.181,204.2.167.44,POST,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,74680
2025-09-11 08:39:35+00:00,227.144.231.4,244.27.101.218,CONNECT,200,example.com,https://example.com/,/,allowed,,79588
2025-09-11 23:54:35+00:00,57.181.168.114,2.162.198.62,CONNECT,400,search.example.org,https://search.example.org/login,/login,blocked,,98440
2025-09-11 09:54:35+00:00,245.129.5.218,12.161.189.125,GET,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,54426
2025-09-11 19:31:35+00:00,139.219.47.57,161.140.204.3,GET,404,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,15359
2025-09-11 07:26:35+00:00,144.60.218.70,192.127.180.164,POST,302,search.example.org,https://search.example.org/index.html,/index.html,allowed,,78627
2025-09-11 19:08:35+00:00,237.191.74.194,185.127.45.36,CONNECT,400,news.example.net,https://news.example.net/index.html,/index.html,allowed,,61451
2025-09-11 12:41:35+00:00,176.186.140.64,208.223.177.54,GET,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,86393
2025-09-11 21:24:35+00:00,211.23.48.232,135.209.103.157,CONNECT,301,search.example.org,https://search.example.org/login,/login,blocked,,15724
2025-09-11 21:20:35+00:00,115.249.52.247,144.82.241.5,POST,404,example.com,https://example.com/login,/login,allowed,,53506
2025-09-11 14:06:35+00:00,205.106.228.103,137.215.107.252,GET,502,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,214
2025-09-11 10:11:35+00:00,186.203.18.171,99.252.63.127,CONNECT,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,12627
2025-09-11 10:27:35+00:00,155.199.200.38,211.168.41.164,GET,302,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,48173
2025-09-11 16:34:35+00:00,152.254.20.140,35.186.114.117,POST,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,66385
2025-09-11 18:30:35+00:00,115.235.159.52,18.159.68.197,GET,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,20252
2025-09-11 22:24:35+00:00,117.111.73.69,186.218.108.140,POST,404,video.example.tv,https://video.example.tv/,/,blocked,,15932
2025-09-11 16:13:35+00:00,59.221.185.233,236.193.105.117,POST,403,search.example.org,https://search.example.org/,/,allowed,,98118
2025-09-11 21:31:35+00:00,202.175.176.161,8.3.144.50,POST,302,search.example.org,https://search.example.org/,/,allowed,,63250
2025-09-11 13:30:35+00:00,80.209.6.193,202.132.252.63,CONNECT,404,example.com,https://example.com/,/,allowed,,75420
